,column0,task,column2,app,meta_rating,review,app_name
2917,141249,UE,None,5,5,"Fantastic! Having utilized Trip Advisor to plan our European vacation I can say it is the perfect travel planning tool!  Beginning in San Francisco, we traveled to Munich, Florence, Vienna and back to Munich.  Each and every hotel was beyond our expectations, the recommended tours and sites were exceptional and we had the time of our lives.  We will certainly use this wonderful site again when planning vacations!",Tripadvisor
2918,141340,UE,None,5,1,"Apple Tree Inn/ Sheridan WY The place is a DIVE. Based on Trip Advisor reviews, we made a reservation. It was so bad we just walked on our money.I will post pictures later. Horrid. I don't know who wrote those reviews. Scam.",Tripadvisor
2919,141340,RT,None,5,1,"Apple Tree Inn/ Sheridan WY The place is a DIVE. Based on Trip Advisor reviews, we made a reservation. It was so bad we just walked on our money.I will post pictures later. Horrid. I don't know who wrote those reviews. Scam.",Tripadvisor
2920,141348,UE,None,5,4,Rating Used this on our vacation picking both where to stay and eat! Used it everyday. Very helpful.,Tripadvisor
2921,141348,RT,None,5,4,Rating Used this on our vacation picking both where to stay and eat! Used it everyday. Very helpful.,Tripadvisor
2922,141348,UE,None,5,4,Rating Used this on our vacation picking both where to stay and eat! Used it everyday. Very helpful.,Tripadvisor
2923,141376,RT,None,5,5,Love it Great stuff,Tripadvisor
2924,141387,PD,None,5,1,Search not working Everytime I go back after a search the results shown are completely different than the original search. I have to do the search again.,Tripadvisor
2925,141405,UE,None,5,3,"5? information, 1? app I like Trip Advisor, but their app is slow and feels buggy.If you have the patience to navigate through its, um, ""quirks,"" then you can get to their good info.",Tripadvisor
2926,141461,PD,None,5,1,"Horrible. Great app to start out with, spent hours planning an upcoming vacation with great photos ands reviews from the app. However, when I updated the app which was supposed to fix bugs, it deleted all my saved items that I had spent hours looking for. Will not be using the app again. Absolutely horrible update. Maybe they should fix all the bugs next time and not delete the users plans.",Tripadvisor
2927,141461,UE,None,5,1,"Horrible. Great app to start out with, spent hours planning an upcoming vacation with great photos ands reviews from the app. However, when I updated the app which was supposed to fix bugs, it deleted all my saved items that I had spent hours looking for. Will not be using the app again. Absolutely horrible update. Maybe they should fix all the bugs next time and not delete the users plans.",Tripadvisor
2928,141470,PD,None,5,2,"Just use the website version I have tried to use this app on my iPad and it just doesn't work very well for me. Maybe it's because I have an original iPad. In any case, the app freezes, is slow to react, and is counter intuitive to use. I finally gave up and just go to the website which suits me fine and never crashes.",Tripadvisor
2929,141470,UE,None,5,2,"Just use the website version I have tried to use this app on my iPad and it just doesn't work very well for me. Maybe it's because I have an original iPad. In any case, the app freezes, is slow to react, and is counter intuitive to use. I finally gave up and just go to the website which suits me fine and never crashes.",Tripadvisor
2930,141470,RT,None,5,2,"Just use the website version I have tried to use this app on my iPad and it just doesn't work very well for me. Maybe it's because I have an original iPad. In any case, the app freezes, is slow to react, and is counter intuitive to use. I finally gave up and just go to the website which suits me fine and never crashes.",Tripadvisor
2931,141470,UE,None,5,2,"Just use the website version I have tried to use this app on my iPad and it just doesn't work very well for me. Maybe it's because I have an original iPad. In any case, the app freezes, is slow to react, and is counter intuitive to use. I finally gave up and just go to the website which suits me fine and never crashes.",Tripadvisor
2932,141479,RT,None,5,5,Good! Good!,Tripadvisor
2933,141542,RT,None,5,3,Usefull Apple Great to look for places And interesting things to do whileb ravelling,Tripadvisor
2934,141542,UE,None,5,3,Usefull Apple Great to look for places And interesting things to do whileb ravelling,Tripadvisor
2935,141545,UE,None,5,5,"Good app I always use tripadvisor for all my trips, as reference for places, hotels, things to do and restaurant.",Tripadvisor
2936,141545,RT,None,5,5,"Good app I always use tripadvisor for all my trips, as reference for places, hotels, things to do and restaurant.",Tripadvisor
2937,141545,UE,None,5,5,"Good app I always use tripadvisor for all my trips, as reference for places, hotels, things to do and restaurant.",Tripadvisor
2938,141590,RT,None,5,5,"Great app Good app, well supported",Tripadvisor
2939,141602,UE,None,5,2,Unresponsive on iPad I really like the trip advisor site. This iPad app just sits there and thinks a lot. Very disconcerting on a 4th gen device. Push the button on the reviews and it is taking a coffee break. I closed other apps thinking it was my system but even when operating alone it is pathetic.,Tripadvisor
2940,141609,UE,None,5,3,"Annoying functionality When you select an attraction and click around to read reviews and view pictures and then go back to the full like it defaults back to the beginning of the list and you have to hit ""next page"" a several times to find the place you left off. Very annoying.",Tripadvisor
2941,141616,UE,None,5,3,Fair functionality Works fine for finding a restaurant near your location. But for writing reviews the app is very difficult to use.,Tripadvisor
2942,141616,UE,None,5,3,Fair functionality Works fine for finding a restaurant near your location. But for writing reviews the app is very difficult to use.,Tripadvisor
2943,141661,RT,None,5,5,Great app Use it all the time.,Tripadvisor
2944,141662,UE,None,5,1,It's just ok Problems on the iPad - sorry but this is 2013 and the app should have the same features as the full site.  Could not see other locations while browsing a hotel. Very limited overall,Tripadvisor
2945,141662,RT,None,5,1,It's just ok Problems on the iPad - sorry but this is 2013 and the app should have the same features as the full site.  Could not see other locations while browsing a hotel. Very limited overall,Tripadvisor
2946,141662,UE,None,5,1,It's just ok Problems on the iPad - sorry but this is 2013 and the app should have the same features as the full site.  Could not see other locations while browsing a hotel. Very limited overall,Tripadvisor
2947,141680,FR,None,5,4,"Useful, easy to use App needs portrait view so I can input information more easily.  Would get a 5-star rating with that!",Tripadvisor
2948,141694,FR,None,5,4,Missing listings on iPad Where is the speciality lodging tab?,Tripadvisor
2949,141697,UE,None,5,4,"Places, activities, and food in any location you visit! Fab App showing all the great places, activities, and food in any location you visit! I love reading real people's reviews of local attractions and their candid remarks. Often guides me.",Tripadvisor
2950,141697,RT,None,5,4,"Places, activities, and food in any location you visit! Fab App showing all the great places, activities, and food in any location you visit! I love reading real people's reviews of local attractions and their candid remarks. Often guides me.",Tripadvisor
2951,141722,FR,None,5,2,Trip Advisor App (can't check-in) I was hoping to replace Yelp and Foursquare with Trip Advisor. Disappointed I won't be able to. The deal breaker is you can't check in on a location.,Tripadvisor
2952,141723,UE,None,5,3,"My profile How can I manage my profile? I want to know what I have review, how many have been helpful. I can see all that on the webpage but not on the app...",Tripadvisor
2953,141729,UE,None,5,3,No Way To View All Saves At Once This app even if you select view all saves still forces you to only see saves for one location at a time. I like Google + Local saves option much better. Outside of the saves and lack of professional reviews (I hate relying on user reviews) this is the most useful travel review app.,Tripadvisor
2954,141734,UE,None,5,4,"Awesome Features Love the layout and filter options, quickly narrows down it what you are looking for. Rating and reviews are very accurate.",Tripadvisor
2955,141794,RT,None,5,4,"Good app !! Works great on my iPhone 4 it's helped me find the best eating places , things to do , & stay .",Tripadvisor
2956,141891,RT,None,5,5,Great app Best app to use while abroad!,Tripadvisor
2957,141897,UE,None,5,1,Crap translations At least into Danish. The worst part... I can not read the reviews in the native language. The reviews make no sense in Danish.,Tripadvisor
2958,141897,UE,None,5,1,Crap translations At least into Danish. The worst part... I can not read the reviews in the native language. The reviews make no sense in Danish.,Tripadvisor
2959,141934,UE,None,5,3,"Saves The only thing I don't like about the most recent version is that I can no longer sort my Saves geographically.Now, I can only sort alphabetically, by date or by rating. I preferred previous versions when I could sort everything by its location. I hope this option becomes available again.",Tripadvisor
2960,141934,FR,None,5,3,"Saves The only thing I don't like about the most recent version is that I can no longer sort my Saves geographically.Now, I can only sort alphabetically, by date or by rating. I preferred previous versions when I could sort everything by its location. I hope this option becomes available again.",Tripadvisor
2961,141934,UE,None,5,3,"Saves The only thing I don't like about the most recent version is that I can no longer sort my Saves geographically.Now, I can only sort alphabetically, by date or by rating. I preferred previous versions when I could sort everything by its location. I hope this option becomes available again.",Tripadvisor
2962,141981,UE,None,5,1,Need improvement Many functionalities (e.g. Ratings) are not working properly on iPad.,Tripadvisor
2963,142018,UE,None,5,2,"Worst website like app!!! Its not like any good native app. there is no proper navigation animation and flow. zero smoothness, slow, worst design.",Tripadvisor
2964,142029,PD,None,5,1,"Unable to log in with Facebook Clicking the button to log in with Facebook opens the Facebook app which tells me I have already authorized tripadvisor. Clicking Okay reopens Tripadvisor which tells me it is unable to retrieve Facebook profile data. I have tried signing in and out of both apps, and closing both apps, but the bug persists.",Tripadvisor
2965,142029,UE,None,5,1,"Unable to log in with Facebook Clicking the button to log in with Facebook opens the Facebook app which tells me I have already authorized tripadvisor. Clicking Okay reopens Tripadvisor which tells me it is unable to retrieve Facebook profile data. I have tried signing in and out of both apps, and closing both apps, but the bug persists.",Tripadvisor
2966,142053,UE,None,5,2,"Saves acknowledged but not showing Saves I made in the web-based TA are not showing up in the ipad app version.  The correct number of saves shows, but the actual saved listings do not.  The TA City Guide syncs just fine on the ipad mini.  Frustrating.",Tripadvisor
2967,142095,PD,None,5,2,"Will not log in with Facebook I love this app, we use it all the time. However it will not allow me to log in with Facebook on my iPad. It says in Facebook the app is authorized but will never log in.. Does the same thin on my wife's iPad as well.",Tripadvisor
2968,142095,UE,None,5,2,"Will not log in with Facebook I love this app, we use it all the time. However it will not allow me to log in with Facebook on my iPad. It says in Facebook the app is authorized but will never log in.. Does the same thin on my wife's iPad as well.",Tripadvisor
2969,142104,RT,None,5,5,Love it! Love Trip Advisor.  We see and visit so many places we would have missed if not for Trip Advisor.,Tripadvisor
2970,142116,UE,None,5,5,Handy App when traveling Nice tool to find local places and share feedback,Tripadvisor
2971,142116,RT,None,5,5,Handy App when traveling Nice tool to find local places and share feedback,Tripadvisor
2972,142158,UE,None,5,4,Vacationing Gives better info than iexit...,Tripadvisor
2973,142182,UE,None,5,1,Not a native iOS app Very bad. Not a native iOS app. Takes long to load and isnt responsive. Wont recommend,Tripadvisor
2974,142182,RT,None,5,1,Not a native iOS app Very bad. Not a native iOS app. Takes long to load and isnt responsive. Wont recommend,Tripadvisor
2975,142252,RT,None,5,5,Excellent Better than any tour guide...for all pockets,Tripadvisor
2976,142272,UE,None,5,3,"Not fully synchronized with website I like this app but it is a bit frustrating because it is not fully synchronized with my Tripadvisor profile on the actual website. I have been using the ""vacation rentals"" feature quite a bit on the website, saving properties and keeping notes on them. But to my dismay, none of this shows up on the app.Decent app tripadvisor, but stil need to work some more to get 4 or 5 stars from me.",Tripadvisor
2977,142272,UE,None,5,3,"Not fully synchronized with website I like this app but it is a bit frustrating because it is not fully synchronized with my Tripadvisor profile on the actual website. I have been using the ""vacation rentals"" feature quite a bit on the website, saving properties and keeping notes on them. But to my dismay, none of this shows up on the app.Decent app tripadvisor, but stil need to work some more to get 4 or 5 stars from me.",Tripadvisor
2978,142277,RT,None,5,4,Far Superior then Yelp Yelp lead me to a Denny's in a bad neighborhood in California.  Never again.,Tripadvisor
2979,142303,PD,None,5,1,"Unusable Current version won't allow me to plug in travel dates, calendars are all wonky. Worthless -- how can I plan a trip?",Tripadvisor
2980,142303,UE,None,5,1,"Unusable Current version won't allow me to plug in travel dates, calendars are all wonky. Worthless -- how can I plan a trip?",Tripadvisor
2981,142318,UE,None,5,5,Essential app for traveling Great app with real reviews and opinions that are important when traveling,Tripadvisor
2982,142318,RT,None,5,5,Essential app for traveling Great app with real reviews and opinions that are important when traveling,Tripadvisor
2983,142338,UE,None,5,1,No language selection It always runs automatic machine translation into non-English languages. No language selection. Crap.,Tripadvisor
2984,142386,UE,None,5,1,Worst app ever Cant even change the date for flight search. It was so annoying i dont even want to recommend this app,Tripadvisor
2985,142386,RT,None,5,1,Worst app ever Cant even change the date for flight search. It was so annoying i dont even want to recommend this app,Tripadvisor
2986,142440,RT,None,5,2,Just OK Not great compared to all you can do on the website. Really wish I could read my Messages.,Tripadvisor
2987,142466,UE,None,5,1,"HORRIBLE App This app is being deleted from my iPad tonight. Do I really have to reset my search criteria every time I use the back button?  The map locations are jus plain wrong. Start over, you guys.",Tripadvisor
2988,142466,RT,None,5,1,"HORRIBLE App This app is being deleted from my iPad tonight. Do I really have to reset my search criteria every time I use the back button?  The map locations are jus plain wrong. Start over, you guys.",Tripadvisor
2989,142477,UE,None,5,3,Limited in iPhone The iPad version has a map feature that seems to be missing. Side by side this iPhone version is not close.,Tripadvisor
2990,142531,UE,None,5,5,"Extremely useful for global travel The quasi-worldwide coverage TripAdvisor provides is invaluable. Ditto for the review-driven ranking system & the large number of detailed reviews, which facilitate decision-making based on what matters most to a particular traveller. Also like how it gives management a chance to respond to reviews, a useful indicator re customer service.Great to use in conjunction with localized rating sources like Lonely Planet, Zagat or Michelin, since TripAdvisor reviewers bring such varied preferences & expectations to the places they stay, eat and visit.",Tripadvisor
2991,142531,RT,None,5,5,"Extremely useful for global travel The quasi-worldwide coverage TripAdvisor provides is invaluable. Ditto for the review-driven ranking system & the large number of detailed reviews, which facilitate decision-making based on what matters most to a particular traveller. Also like how it gives management a chance to respond to reviews, a useful indicator re customer service.Great to use in conjunction with localized rating sources like Lonely Planet, Zagat or Michelin, since TripAdvisor reviewers bring such varied preferences & expectations to the places they stay, eat and visit.",Tripadvisor
2992,142531,UE,None,5,5,"Extremely useful for global travel The quasi-worldwide coverage TripAdvisor provides is invaluable. Ditto for the review-driven ranking system & the large number of detailed reviews, which facilitate decision-making based on what matters most to a particular traveller. Also like how it gives management a chance to respond to reviews, a useful indicator re customer service.Great to use in conjunction with localized rating sources like Lonely Planet, Zagat or Michelin, since TripAdvisor reviewers bring such varied preferences & expectations to the places they stay, eat and visit.",Tripadvisor
2993,142542,UE,None,5,2,"Content great -- app less so TripAdvisor's content is excellent--they've been around forever, and aren't one of the top travel-related websites for nothing. Most of the high marks given to this app seem to reflect this, rather than the app itself. Given their standing, however, I think the app leaves a lot to be desired. It is fairly uninspiring in its presentation of the rich content that TripAdvisor has, is pretty slow, and crashes more than it should. Also, a minor comment on the content side: it's not always clear how the rankings of restaurants/hotels are done. For example, ""Jungle Junction Family Entertainment"" is currently the #1 restaurant in Siem Reap, Cambodia--out of 256 options. Meanwhile, it has 68 reviews, while the #2 restaurant has 519. It seems a bit more thought could be given to this...",Tripadvisor
2994,142542,UE,None,5,2,"Content great -- app less so TripAdvisor's content is excellent--they've been around forever, and aren't one of the top travel-related websites for nothing. Most of the high marks given to this app seem to reflect this, rather than the app itself. Given their standing, however, I think the app leaves a lot to be desired. It is fairly uninspiring in its presentation of the rich content that TripAdvisor has, is pretty slow, and crashes more than it should. Also, a minor comment on the content side: it's not always clear how the rankings of restaurants/hotels are done. For example, ""Jungle Junction Family Entertainment"" is currently the #1 restaurant in Siem Reap, Cambodia--out of 256 options. Meanwhile, it has 68 reviews, while the #2 restaurant has 519. It seems a bit more thought could be given to this...",Tripadvisor
2995,142550,UE,None,5,4,Love TripAdvisor! Honest reviews is what we all seek. This app has 'em!,Tripadvisor
2996,142550,RT,None,5,4,Love TripAdvisor! Honest reviews is what we all seek. This app has 'em!,Tripadvisor
2997,142599,RT,None,5,4,BIG LIKE ! I like this app.,Tripadvisor
2998,142657,UE,None,5,3,Ok but web version and iPhone version better I find it hard on this app to see B and Bs- only hotels come up. This is not a problem on web and iPhone versions. So I find the iPad app pretty poor. Also if I am halfway through a review and close the app it doesn't save it and I have to start agin.A history tab so you can view recent views quickly and a way to save draft reviews would make it much better. iPhone app I love,Tripadvisor
2999,142657,UE,None,5,3,Ok but web version and iPhone version better I find it hard on this app to see B and Bs- only hotels come up. This is not a problem on web and iPhone versions. So I find the iPad app pretty poor. Also if I am halfway through a review and close the app it doesn't save it and I have to start agin.A history tab so you can view recent views quickly and a way to save draft reviews would make it much better. iPhone app I love,Tripadvisor
3000,142658,RT,None,5,5,Great App Extremely useful on trips.,Tripadvisor
3001,142658,UE,None,5,5,Great App Extremely useful on trips.,Tripadvisor
3002,142673,UE,None,5,2,"Buggy? Two major annoyances 1) set the app to use my current location then enter a search term and it zooms out to the entire world! Why the f would I want to know about an attraction in Germany when I am looking for something on the other side of the planet near my current location?!  2) after zooming in back to where I actually am and picking something out to see more information the ""back to map"" button goes back to a blank page.  The map refuses to re load forcing one to start completely over again. Other than that, terrific.",Tripadvisor
3003,142701,RT,None,5,4,Great app to have! Great app to have!,Tripadvisor
3004,142722,UE,None,5,5,Great app Always happy with TripAdvisor recommendations,Tripadvisor
3005,142722,RT,None,5,5,Great app Always happy with TripAdvisor recommendations,Tripadvisor
3006,142736,RT,None,5,5,BEAutifull Awesome,Tripadvisor
3007,142755,UE,None,5,3,Not so great! Confused in categories and classification it is not easy to understand why a location with 10 reviews can be better than one with 40 with more excellent reviews. That can be quite misleading . Otherwise the app itself runs well,Tripadvisor
3008,142799,UE,None,5,1,"Crap app ! This app needs to be repaired. I put in a town I was planning to visit, and it came up with a completely different location. On a another occasion I tried to find a restaurant list and it skipped places. I have uninstalled this app.",Tripadvisor
3009,142799,UE,None,5,1,"Crap app ! This app needs to be repaired. I put in a town I was planning to visit, and it came up with a completely different location. On a another occasion I tried to find a restaurant list and it skipped places. I have uninstalled this app.",Tripadvisor
3010,142879,RT,None,5,4,Like the site! Great app when you are new to an area or on travel when you need the skinny on places around you,Tripadvisor
3011,142881,UE,None,5,3,"Great content, mediocre app performance As stated above. On my iPad mini the app does not rotate to portrait view, often freezes, and working with the list of sites, let's say hotels, on a map is confusing. Three stars because of the rich, useful and well researched content. Otherwise I would have given it two or two and a half. In summary: good content presented badly is not so good anymore.",Tripadvisor
3012,142881,UE,None,5,3,"Great content, mediocre app performance As stated above. On my iPad mini the app does not rotate to portrait view, often freezes, and working with the list of sites, let's say hotels, on a map is confusing. Three stars because of the rich, useful and well researched content. Otherwise I would have given it two or two and a half. In summary: good content presented badly is not so good anymore.",Tripadvisor
3013,142915,UE,None,5,3,forum not as integrated I often seek advice and info via the forum and it does not flow seemlessly as on the website.  You cannot save forum favorites (like a city) and cannot switch between forum and hotel listings.  I do still use it though.,Tripadvisor
3014,142915,UE,None,5,3,forum not as integrated I often seek advice and info via the forum and it does not flow seemlessly as on the website.  You cannot save forum favorites (like a city) and cannot switch between forum and hotel listings.  I do still use it though.,Tripadvisor
3015,142924,RT,None,5,5,Loving this App!!! It is a traveler's must have!! Better not leave home with out it!!,Tripadvisor
3016,142938,RT,None,5,5,"My travel agent Always check before I go, reliable and user friendly site.",Tripadvisor
3017,139883,FR,None,5,2,"Can't see my reviews I submit reviews to remember what places I like and why.  I can not believe that you can not see your reviews on the trip advisor ipad app but rather have to go into the browser! I can not believe more people are not complaining about this or maybe they are silently going off and using other review sites that are more fully features..Tripadvisor, please improve your feature support!  Please add the capability to see your reviews in your IPAD app!  I will have to move to using another review app until you add this support:-(",Tripadvisor
3018,139883,UE,None,5,2,"Can't see my reviews I submit reviews to remember what places I like and why.  I can not believe that you can not see your reviews on the trip advisor ipad app but rather have to go into the browser! I can not believe more people are not complaining about this or maybe they are silently going off and using other review sites that are more fully features..Tripadvisor, please improve your feature support!  Please add the capability to see your reviews in your IPAD app!  I will have to move to using another review app until you add this support:-(",Tripadvisor
3019,139919,UE,None,5,4,"Works great but not as intuitive as wrbsite I use this app to check out hotel reviews and pics - checking out forums is a bit clunky though.  When hitting the ""back"" button it always takes you back to the beginning...making the process longer than it needs to be.",Tripadvisor
3020,139919,UE,None,5,4,"Works great but not as intuitive as wrbsite I use this app to check out hotel reviews and pics - checking out forums is a bit clunky though.  When hitting the ""back"" button it always takes you back to the beginning...making the process longer than it needs to be.",Tripadvisor
3021,139954,UE,None,5,2,Upside or sideway posted photos spoil experience I'm a big fan of TA. I also like to see pictures of places before going there in addition to reading reviews.Seems like TA is not really making a lot of efforts to clean up pictures before they're posted. Many are upside down or sideways.Not good!,Tripadvisor
3022,139954,UE,None,5,2,Upside or sideway posted photos spoil experience I'm a big fan of TA. I also like to see pictures of places before going there in addition to reading reviews.Seems like TA is not really making a lot of efforts to clean up pictures before they're posted. Many are upside down or sideways.Not good!,Tripadvisor
3023,139998,UE,None,5,2,"Bad 1st impression I just started using this App and the 1st thing I noticed is that under restaurants' filters, there is a large selection, but Kosher isn't one of them. Since it's the one that matters the most to me, I am rather disappointed.",Tripadvisor
3024,139998,UE,None,5,2,"Bad 1st impression I just started using this App and the 1st thing I noticed is that under restaurants' filters, there is a large selection, but Kosher isn't one of them. Since it's the one that matters the most to me, I am rather disappointed.",Tripadvisor
3025,140016,UE,None,5,5,Great app I used this at home to find new lace to try as well as seeing how my favorites are.  I travel for work both domestic and international  and it hasn't let me down yet.,Tripadvisor
3026,140016,RT,None,5,5,Great app I used this at home to find new lace to try as well as seeing how my favorites are.  I travel for work both domestic and international  and it hasn't let me down yet.,Tripadvisor
3027,140016,UE,None,5,5,Great app I used this at home to find new lace to try as well as seeing how my favorites are.  I travel for work both domestic and international  and it hasn't let me down yet.,Tripadvisor
3028,140072,UE,None,5,3,"Great Tool, Needs Some Work I just downloaded this app. Logged in.Can't find reviews that I know that I've written.As a new owner of one of the establishments, it's important for me to see ALLLL of the reviews that effect my business!",Tripadvisor
3029,140072,FR,None,5,3,"Great Tool, Needs Some Work I just downloaded this app. Logged in.Can't find reviews that I know that I've written.As a new owner of one of the establishments, it's important for me to see ALLLL of the reviews that effect my business!",Tripadvisor
3030,140077,UE,None,5,2,"My account needs more options I love their website, but the app is lacking some ability to control. Where is the list of my reviews and why can't I edit them on here? What about all the other options that we can check online when submitting a review? Could be so much better.",Tripadvisor
3031,140077,FR,None,5,2,"My account needs more options I love their website, but the app is lacking some ability to control. Where is the list of my reviews and why can't I edit them on here? What about all the other options that we can check online when submitting a review? Could be so much better.",Tripadvisor
3032,140093,PD,None,5,3,"Crashes since update Crashes often since last update. Perfect, informative app, otherwise. If crash problem is fixed, it would rate 5 stars.",Tripadvisor
3033,140093,UE,None,5,3,"Crashes since update Crashes often since last update. Perfect, informative app, otherwise. If crash problem is fixed, it would rate 5 stars.",Tripadvisor
3034,140146,UE,None,5,1,"Useless App Can't sort for anything - price, distance, rating - anything!! Defeats the whole point of the app!",Tripadvisor
3035,140146,RT,None,5,1,"Useless App Can't sort for anything - price, distance, rating - anything!! Defeats the whole point of the app!",Tripadvisor
3036,140157,RT,None,5,3,Nice Handy app!,Tripadvisor
3037,140163,UE,None,5,4,Nice Nice and helpfull,Tripadvisor
3038,140163,RT,None,5,4,Nice Nice and helpfull,Tripadvisor
3039,140212,UE,None,5,2,"Poor user interface design! Please please do not put a back ""home"" button at the top where people are used to hitting back. No one is used to hitting ""back"" at the bottom of the screen like that! Seriously frustrating having to constantly re navigate to what I was just looking at due to the poor design.",Tripadvisor
3040,140234,PD,None,5,1,"Unworkable I've tried three times to get flight information, and three times the website reverted to the hotel search default! I see no reason to continue to use TripAdvisor. It gets one star because the review process doesn't provide for negative ratings!Flight Frustrated",Tripadvisor
3041,140237,FR,None,5,2,"Eh An option to find hotels near an airport is essential (and missing). In big cities, I want to stay near the airport, and this app does not help. Hotels could be an hour's cab drive away, and there's no way of knowing.",Tripadvisor
3042,140237,UE,None,5,2,"Eh An option to find hotels near an airport is essential (and missing). In big cities, I want to stay near the airport, and this app does not help. Hotels could be an hour's cab drive away, and there's no way of knowing.",Tripadvisor
3043,140308,UE,None,5,1,"If you have 7.0 DO NOT UPDATE I regret the day I updated this app. The maps are shocking, streetview is gone too, so is the satellite view capability. Lift your game Tripadvisor. So sad they broke this app, I used it all the time, local and international...",Tripadvisor
3044,140314,PD,None,5,1,Bad update This last update has frozen the app...will not even open for use.   Please fix!,Tripadvisor
3045,140334,UE,None,5,1,Just Advertisements. Overly Complicated,Tripadvisor
3046,140343,UE,None,5,2,"Love trip advisor, but this app needs work I am a big trip advisor user, and am happy they have an app, but it is *useless* if you are in a place where you don't have data!For example, I'm in Thailand. I have wifi at my hotel, make some plans using TA and save some places. Walk out of the hotel and it is all gone. Not only are the saves not available offline, even the restaurant that was on my screen gets wiped out and I'm back to the home screen when I go back to the app a few minutes later.If you are going to go through the trouble of making an app, take advantage of what a native app allows you to do, like keep state and store data!!!!I should also be able to:- write reviews for uploading later- add new places that are not in the TA database (this part is super frustrating when you are off the beaten path).I look forward to seeing the improvements.",Tripadvisor
3047,140343,FR,None,5,2,"Love trip advisor, but this app needs work I am a big trip advisor user, and am happy they have an app, but it is *useless* if you are in a place where you don't have data!For example, I'm in Thailand. I have wifi at my hotel, make some plans using TA and save some places. Walk out of the hotel and it is all gone. Not only are the saves not available offline, even the restaurant that was on my screen gets wiped out and I'm back to the home screen when I go back to the app a few minutes later.If you are going to go through the trouble of making an app, take advantage of what a native app allows you to do, like keep state and store data!!!!I should also be able to:- write reviews for uploading later- add new places that are not in the TA database (this part is super frustrating when you are off the beaten path).I look forward to seeing the improvements.",Tripadvisor
3048,140343,UE,None,5,2,"Love trip advisor, but this app needs work I am a big trip advisor user, and am happy they have an app, but it is *useless* if you are in a place where you don't have data!For example, I'm in Thailand. I have wifi at my hotel, make some plans using TA and save some places. Walk out of the hotel and it is all gone. Not only are the saves not available offline, even the restaurant that was on my screen gets wiped out and I'm back to the home screen when I go back to the app a few minutes later.If you are going to go through the trouble of making an app, take advantage of what a native app allows you to do, like keep state and store data!!!!I should also be able to:- write reviews for uploading later- add new places that are not in the TA database (this part is super frustrating when you are off the beaten path).I look forward to seeing the improvements.",Tripadvisor
3049,140359,PD,None,5,3,"Buggy I tried to write a review on a restaurant, and the app kept asking me to sign in with Facebook, which I did several times. It never would let me submit the review.",Tripadvisor
3050,140359,UE,None,5,3,"Buggy I tried to write a review on a restaurant, and the app kept asking me to sign in with Facebook, which I did several times. It never would let me submit the review.",Tripadvisor
3051,140377,UE,None,5,4,Great app when you're on the go Great app when your looking for near by restaurants and attractions.,Tripadvisor
3052,140404,UE,None,5,1,"Not feeling the update The new update loads slower, closes out on me when i press BACK from viewing photos, this update has glitches I don't like the search method and I wish you guys would make it easier to find RESORTS/ hotels similar to the ones you previously looked at like if I viewed a few months  ago a 5 star resort with a lazy river it show me similar resorts, I would like to stay at in another place (state,country...)",Tripadvisor
3053,140404,FR,None,5,1,"Not feeling the update The new update loads slower, closes out on me when i press BACK from viewing photos, this update has glitches I don't like the search method and I wish you guys would make it easier to find RESORTS/ hotels similar to the ones you previously looked at like if I viewed a few months  ago a 5 star resort with a lazy river it show me similar resorts, I would like to stay at in another place (state,country...)",Tripadvisor
3054,140410,UE,None,5,5,I love Trip Advisor!!! I use this app everywhere I go to find good restaurants. Never been disappointed. Always leads me to good food and good service.,Tripadvisor
3055,140410,RT,None,5,5,I love Trip Advisor!!! I use this app everywhere I go to find good restaurants. Never been disappointed. Always leads me to good food and good service.,Tripadvisor
3056,140410,UE,None,5,5,I love Trip Advisor!!! I use this app everywhere I go to find good restaurants. Never been disappointed. Always leads me to good food and good service.,Tripadvisor
3057,140460,UE,None,5,1,"APP DOES NOT MAINTAIN STATE!! This app does not maintain state when you switch to another app and back. This is lunacy. After searching through the app, if you switch to, say, Chrome/Safari/etc. as part of your research then switch back, THE APP GOES BACK TO THE MAIN SEARCH SCREEN and not your last page. FAIL.",Tripadvisor
3058,140460,UE,None,5,1,"APP DOES NOT MAINTAIN STATE!! This app does not maintain state when you switch to another app and back. This is lunacy. After searching through the app, if you switch to, say, Chrome/Safari/etc. as part of your research then switch back, THE APP GOES BACK TO THE MAIN SEARCH SCREEN and not your last page. FAIL.",Tripadvisor
3059,140470,UE,None,5,3,"Site is better The app won't let me login with Facebook. You can't view your profile. I go to the website, either on my phone or CPU.",Tripadvisor
3060,140470,RT,None,5,3,"Site is better The app won't let me login with Facebook. You can't view your profile. I go to the website, either on my phone or CPU.",Tripadvisor
3061,140472,UE,None,5,5,"Best travel site & app period. Can't say how much of a help this app has been,booking over seas trip & tripadvisor really takes the guess work out of the uncertainty. I won't check in unless if checked it out on tripadvisor. Very nice",Tripadvisor
3062,140472,RT,None,5,5,"Best travel site & app period. Can't say how much of a help this app has been,booking over seas trip & tripadvisor really takes the guess work out of the uncertainty. I won't check in unless if checked it out on tripadvisor. Very nice",Tripadvisor
3063,140472,UE,None,5,5,"Best travel site & app period. Can't say how much of a help this app has been,booking over seas trip & tripadvisor really takes the guess work out of the uncertainty. I won't check in unless if checked it out on tripadvisor. Very nice",Tripadvisor
